Date,Location,Weather,Visibility_m,Traffic_Density_vehicles_per_min,Accident_Occurred,Severity
2021-01-21 08:00:00,Sector 62,Rain,187,20,0,High
2021-01-21 09:00:00,Sector 62,Cloudy,73,35,0,Low
2021-01-21 10:00:00,Sector 16,Rain,63,61,0,High
2021-01-21 11:00:00,Highway 21,Clear,41,81,0,High
2021-01-21 12:00:00,City Center,Rain,258,21,0,Low
2021-01-21 13:00:00,Bypass Road,Storm,170,24,0,Low
2021-01-21 14:00:00,Bypass Road,Rain,270,24,0,Medium
2021-01-21 15:00:00,Intersection B,Rain,266,30,0,Medium
2021-01-21 16:00:00,Intersection B,Fog,283,22,1,Low
2021-01-21 17:00:00,Highway 21,Rain,239,72,1,High
2021-01-21 18:00:00,Intersection A,Rain,68,47,1,Low
2021-01-21 19:00:00,Intersection B,Cloudy,304,48,0,High
2021-01-21 20:00:00,Sector 16,Storm,65,44,0,High
2021-01-21 21:00:00,Intersection A,Rain,256,25,0,High
2021-01-21 22:00:00,Intersection B,Fog,286,79,0,High
2021-01-21 23:00:00,Sector 62,Cloudy,313,19,0,Medium
2021-01-22 00:00:00,City Center,Cloudy,86,89,0,High
2021-01-22 01:00:00,Sector 62,Rain,273,57,0,Medium
2021-01-22 02:00:00,Intersection B,Cloudy,131,50,0,High
2021-01-22 03:00:00,Bypass Road,Clear,80,41,0,High
2021-01-22 04:00:00,City Center,Rain,81,75,0,Low
2021-01-22 05:00:00,Highway 21,Clear,211,50,1,Low
2021-01-22 06:00:00,Sector 62,Storm,120,37,0,Low
2021-01-22 07:00:00,Sector 62,Clear,173,41,1,Low
2021-01-22 08:00:00,City Center,Rain,81,57,0,Medium
2021-01-22 09:00:00,Intersection A,Fog,95,34,0,High
2021-01-22 10:00:00,Sector 62,Clear,176,41,0,Medium
2021-01-22 11:00:00,Highway 21,Storm,174,33,0,Low
2021-01-22 12:00:00,Sector 16,Cloudy,316,14,0,High
2021-01-22 13:00:00,Intersection B,Rain,303,56,1,High
2021-01-22 14:00:00,Highway 21,Fog,186,87,0,High
2021-01-22 15:00:00,Highway 21,Storm,168,80,0,Low
2021-01-22 16:00:00,Intersection B,Fog,240,35,0,High
2021-01-22 17:00:00,Intersection B,Storm,106,29,0,Medium
2021-01-22 18:00:00,Sector 16,Rain,63,52,0,Medium
2021-01-22 19:00:00,Intersection A,Storm,84,30,0,High
2021-01-22 20:00:00,City Center,Rain,286,30,0,High
2021-01-22 21:00:00,Sector 62,Rain,65,61,1,Medium
2021-01-22 22:00:00,Sector 16,Fog,310,16,0,High
2021-01-22 23:00:00,Sector 62,Rain,101,58,0,Low
2021-01-23 00:00:00,Intersection A,Storm,269,78,1,Low
2021-01-23 01:00:00,City Center,Fog,133,82,0,Medium
2021-01-23 02:00:00,City Center,Fog,180,58,0,Medium
2021-01-23 03:00:00,Sector 62,Cloudy,252,59,0,Low
2021-01-23 04:00:00,Highway 21,Clear,135,60,1,High
2021-01-23 05:00:00,City Center,Fog,61,68,0,High
2021-01-23 06:00:00,Sector 16,Rain,231,27,0,Low
2021-01-23 07:00:00,Bypass Road,Clear,79,46,0,High
2021-01-23 08:00:00,Sector 16,Fog,230,47,0,Low
2021-01-23 09:00:00,Bypass Road,Storm,75,8,0,Medium
2021-01-23 10:00:00,Sector 62,Storm,83,54,0,High
2021-01-23 11:00:00,Bypass Road,Clear,219,39,0,High
2021-01-23 12:00:00,Intersection A,Storm,158,49,0,Low
2021-01-23 13:00:00,Highway 21,Rain,147,10,0,High
2021-01-23 14:00:00,Sector 16,Fog,79,81,1,Medium
2021-01-23 15:00:00,Highway 21,Storm,83,53,0,High
2021-01-23 16:00:00,Sector 16,Fog,170,76,1,Medium
2021-01-23 17:00:00,Sector 16,Storm,81,38,0,Low
2021-01-23 18:00:00,Intersection B,Rain,201,33,1,Low
2021-01-23 19:00:00,Highway 21,Fog,66,37,0,High
2021-01-23 20:00:00,Intersection A,Cloudy,209,21,1,Medium
2021-01-23 21:00:00,City Center,Rain,110,85,0,Low
2021-01-23 22:00:00,Sector 62,Fog,113,71,0,Medium
2021-01-23 23:00:00,City Center,Storm,211,46,1,High
2021-01-24 00:00:00,Intersection B,Rain,89,40,0,Low
2021-01-24 01:00:00,Bypass Road,Fog,205,68,0,Low
2021-01-24 02:00:00,Intersection A,Rain,204,71,0,Medium
2021-01-24 03:00:00,Intersection A,Storm,171,14,0,Medium
2021-01-24 04:00:00,Bypass Road,Clear,238,11,0,Low
2021-01-24 05:00:00,Sector 62,Rain,197,77,0,High
2021-01-24 06:00:00,Bypass Road,Storm,104,77,0,Low
2021-01-24 07:00:00,Highway 21,Fog,31,76,0,Medium
2021-01-24 08:00:00,Bypass Road,Clear,159,57,0,Low
2021-01-24 09:00:00,Intersection A,Storm,181,15,0,Low
2021-01-24 10:00:00,Intersection B,Cloudy,172,46,0,Low
2021-01-24 11:00:00,Sector 62,Cloudy,88,39,0,Low
2021-01-24 12:00:00,Sector 62,Clear,147,6,1,Low
2021-01-24 13:00:00,City Center,Rain,143,55,1,High
2021-01-24 14:00:00,Intersection A,Fog,33,18,0,Low
2021-01-24 15:00:00,City Center,Fog,242,79,0,High
2021-01-24 16:00:00,Bypass Road,Storm,156,88,0,High
2021-01-24 17:00:00,City Center,Rain,257,55,0,High
2021-01-24 18:00:00,Sector 16,Clear,148,51,0,Low
2021-01-24 19:00:00,Sector 62,Cloudy,121,71,0,High
2021-01-24 20:00:00,City Center,Fog,58,19,0,Medium
2021-01-24 21:00:00,Intersection B,Rain,91,63,0,High
2021-01-24 22:00:00,Intersection A,Storm,224,50,0,High
2021-01-24 23:00:00,Intersection A,Fog,260,50,0,Low
2021-01-25 00:00:00,Bypass Road,Fog,238,71,0,Low
2021-01-25 01:00:00,Sector 62,Fog,121,45,0,Low
2021-01-25 02:00:00,Highway 21,Rain,301,73,0,High
2021-01-25 03:00:00,Intersection A,Cloudy,140,69,0,Medium
2021-01-25 04:00:00,Bypass Road,Fog,317,60,0,Medium
2021-01-25 05:00:00,City Center,Storm,42,57,0,Low
2021-01-25 06:00:00,Bypass Road,Clear,127,7,1,Low
2021-01-25 07:00:00,Bypass Road,Storm,227,27,1,Medium
2021-01-25 08:00:00,Highway 21,Clear,275,25,1,Low
2021-01-25 09:00:00,Bypass Road,Cloudy,127,55,0,Low
2021-01-25 10:00:00,Highway 21,Clear,90,40,0,High
2021-01-25 11:00:00,Bypass Road,Clear,135,82,0,Medium
2021-01-25 12:00:00,Highway 21,Fog,94,77,0,High
2021-01-25 13:00:00,Sector 16,Fog,108,6,0,Low
2021-01-25 14:00:00,Highway 21,Clear,79,29,0,Low
2021-01-25 15:00:00,Sector 16,Storm,59,14,0,Medium
2021-01-25 16:00:00,City Center,Storm,51,36,1,Medium
2021-01-25 17:00:00,City Center,Rain,25,48,0,Low
2021-01-25 18:00:00,City Center,Rain,316,41,0,Low
2021-01-25 19:00:00,Intersection A,Fog,246,71,0,High
2021-01-25 20:00:00,Sector 62,Rain,168,62,0,Medium
2021-01-25 21:00:00,Sector 62,Fog,149,5,1,High
2021-01-25 22:00:00,Highway 21,Storm,193,17,0,Medium
2021-01-25 23:00:00,Intersection B,Fog,28,61,0,Low
2021-01-26 00:00:00,Sector 16,Rain,94,59,0,Low
2021-01-26 01:00:00,Intersection A,Storm,203,21,1,Medium
2021-01-26 02:00:00,Sector 62,Cloudy,112,15,1,Medium
2021-01-26 03:00:00,Sector 16,Clear,164,50,0,High
2021-01-26 04:00:00,Bypass Road,Rain,44,61,1,Medium
2021-01-26 05:00:00,City Center,Clear,145,33,1,Low
2021-01-26 06:00:00,Intersection A,Rain,262,87,0,Medium
2021-01-26 07:00:00,Intersection B,Fog,215,42,1,Low
2021-01-26 08:00:00,Bypass Road,Cloudy,28,77,0,Medium
2021-01-26 09:00:00,City Center,Storm,72,65,0,High
2021-01-26 10:00:00,Bypass Road,Rain,35,67,0,Medium
2021-01-26 11:00:00,Intersection B,Fog,295,62,1,Low
2021-01-26 12:00:00,Sector 16,Clear,153,75,0,Low
2021-01-26 13:00:00,Sector 62,Rain,151,20,1,Low
2021-01-26 14:00:00,Sector 62,Cloudy,80,31,0,High
2021-01-26 15:00:00,Bypass Road,Cloudy,282,28,1,High
2021-01-26 16:00:00,Highway 21,Fog,238,71,0,Low
2021-01-26 17:00:00,Intersection B,Rain,284,28,0,Low
2021-01-26 18:00:00,Intersection B,Storm,167,55,0,High
2021-01-26 19:00:00,Intersection B,Storm,213,42,0,High
2021-01-26 20:00:00,Sector 62,Clear,116,76,0,Low
2021-01-26 21:00:00,Sector 16,Fog,307,74,1,Medium
2021-01-26 22:00:00,Bypass Road,Rain,174,88,1,Medium
2021-01-26 23:00:00,City Center,Storm,52,70,0,Low
2021-01-27 00:00:00,Intersection B,Fog,182,57,1,Low
2021-01-27 01:00:00,Intersection B,Storm,58,45,0,Medium
2021-01-27 02:00:00,Sector 62,Storm,213,49,0,Medium
2021-01-27 03:00:00,City Center,Storm,42,52,0,Medium
2021-01-27 04:00:00,Intersection B,Clear,271,31,0,High
2021-01-27 05:00:00,Intersection B,Cloudy,263,59,0,High
2021-01-27 06:00:00,Intersection A,Cloudy,135,63,0,High
2021-01-27 07:00:00,Sector 62,Clear,87,51,0,Low
2021-01-27 08:00:00,Highway 21,Rain,58,68,0,Low
2021-01-27 09:00:00,Sector 62,Rain,211,25,1,Low
2021-01-27 10:00:00,Highway 21,Fog,80,86,0,Medium
2021-01-27 11:00:00,Bypass Road,Clear,290,78,0,High
2021-01-27 12:00:00,Highway 21,Clear,45,32,1,Medium
2021-01-27 13:00:00,Highway 21,Storm,114,23,0,Low
2021-01-27 14:00:00,Sector 62,Clear,73,72,0,High
2021-01-27 15:00:00,City Center,Storm,313,67,1,Medium
2021-01-27 16:00:00,Intersection B,Rain,121,23,0,High
2021-01-27 17:00:00,Sector 16,Cloudy,35,72,0,High
2021-01-27 18:00:00,Intersection A,Fog,248,22,1,Low
2021-01-27 19:00:00,City Center,Rain,202,53,0,High
2021-01-27 20:00:00,Intersection A,Storm,200,66,1,Low
2021-01-27 21:00:00,Highway 21,Fog,258,43,0,High
2021-01-27 22:00:00,Bypass Road,Rain,148,71,1,High
2021-01-27 23:00:00,Highway 21,Cloudy,115,60,0,High
2021-01-28 00:00:00,Highway 21,Rain,222,78,0,Low
2021-01-28 01:00:00,Sector 16,Clear,197,57,0,Medium
2021-01-28 02:00:00,Highway 21,Clear,160,22,0,Low
2021-01-28 03:00:00,Intersection B,Clear,189,44,0,Medium
2021-01-28 04:00:00,Highway 21,Fog,245,22,0,Low
2021-01-28 05:00:00,Intersection B,Cloudy,160,27,0,High
2021-01-28 06:00:00,Sector 62,Cloudy,232,8,0,Low
2021-01-28 07:00:00,Intersection B,Cloudy,111,14,0,Low
2021-01-28 08:00:00,Intersection B,Cloudy,114,68,1,High
2021-01-28 09:00:00,Bypass Road,Rain,101,35,1,High
2021-01-28 10:00:00,City Center,Storm,165,8,0,Medium
2021-01-28 11:00:00,City Center,Fog,194,72,1,Low
2021-01-28 12:00:00,Intersection B,Cloudy,54,51,0,Medium
2021-01-28 13:00:00,Bypass Road,Cloudy,72,14,0,Low
2021-01-28 14:00:00,Intersection A,Fog,41,82,1,Low
2021-01-28 15:00:00,Highway 21,Fog,300,23,0,Medium
2021-01-28 16:00:00,Intersection B,Cloudy,108,84,0,Medium
2021-01-28 17:00:00,Intersection B,Clear,148,7,1,Low
2021-01-28 18:00:00,Bypass Road,Storm,100,20,0,Medium
2021-01-28 19:00:00,Highway 21,Rain,186,60,0,Medium
2021-01-28 20:00:00,Sector 62,Rain,191,57,0,Medium
2021-01-28 21:00:00,Bypass Road,Fog,290,49,0,Low
2021-01-28 22:00:00,Intersection B,Storm,259,19,0,Low
2021-01-28 23:00:00,Intersection A,Clear,107,46,1,Medium
2021-01-29 00:00:00,Sector 16,Storm,159,13,0,Medium
2021-01-29 01:00:00,Sector 62,Fog,232,75,0,Low
2021-01-29 02:00:00,Sector 16,Clear,115,32,1,Low
2021-01-29 03:00:00,City Center,Fog,313,56,0,Low
2021-01-29 04:00:00,Highway 21,Clear,278,70,0,High
2021-01-29 05:00:00,Sector 62,Fog,162,88,0,Medium
2021-01-29 06:00:00,City Center,Clear,285,40,0,Medium
2021-01-29 07:00:00,Highway 21,Fog,233,85,0,Medium
2021-01-29 08:00:00,Highway 21,Clear,46,28,0,Medium
2021-01-29 09:00:00,Sector 62,Storm,319,19,0,Low
2021-01-29 10:00:00,Intersection B,Cloudy,226,84,1,High
2021-01-29 11:00:00,Sector 16,Fog,116,15,0,Medium
2021-01-29 12:00:00,Intersection A,Storm,152,71,1,Medium
2021-01-29 13:00:00,Sector 16,Cloudy,271,39,0,Low
2021-01-29 14:00:00,Intersection A,Fog,256,48,0,High
2021-01-29 15:00:00,Sector 62,Clear,275,24,0,Medium
2021-01-29 16:00:00,Sector 16,Rain,50,8,0,Medium
2021-01-29 17:00:00,Bypass Road,Fog,247,5,0,Low
2021-01-29 18:00:00,Highway 21,Clear,188,37,0,High
2021-01-29 19:00:00,Highway 21,Rain,59,40,1,Low
2021-01-29 20:00:00,Intersection A,Rain,91,10,1,High
2021-01-29 21:00:00,Sector 62,Cloudy,199,54,1,Low
2021-01-29 22:00:00,City Center,Clear,212,69,0,High
2021-01-29 23:00:00,Intersection B,Storm,237,10,0,Medium
2021-01-30 00:00:00,Sector 16,Cloudy,68,65,0,Low
2021-01-30 01:00:00,Intersection A,Storm,54,81,1,Low
2021-01-30 02:00:00,City Center,Storm,287,52,0,Medium
2021-01-30 03:00:00,Sector 62,Rain,255,71,0,Medium
2021-01-30 04:00:00,Intersection B,Fog,318,9,0,Medium
2021-01-30 05:00:00,Sector 16,Fog,109,86,1,Medium
2021-01-30 06:00:00,Intersection A,Cloudy,172,81,0,Low
2021-01-30 07:00:00,Highway 21,Rain,186,67,0,Medium
2021-01-30 08:00:00,Bypass Road,Cloudy,254,87,0,Medium
2021-01-30 09:00:00,Bypass Road,Cloudy,231,74,0,High
2021-01-30 10:00:00,City Center,Cloudy,87,32,0,Medium
2021-01-30 11:00:00,City Center,Rain,57,81,1,Low
2021-01-30 12:00:00,Sector 16,Storm,270,83,0,High
2021-01-30 13:00:00,Sector 16,Cloudy,116,82,0,High
2021-01-30 14:00:00,Highway 21,Cloudy,173,10,1,Medium
2021-01-30 15:00:00,Intersection B,Fog,74,67,0,Low
2021-01-30 16:00:00,Intersection A,Cloudy,43,40,0,High
2021-01-30 17:00:00,City Center,Storm,54,8,0,Medium
2021-01-30 18:00:00,Intersection B,Rain,90,55,0,High
2021-01-30 19:00:00,Intersection B,Fog,52,77,0,Low
2021-01-30 20:00:00,Bypass Road,Clear,27,31,0,Low
2021-01-30 21:00:00,Intersection A,Fog,61,56,0,Low
2021-01-30 22:00:00,Intersection B,Fog,86,19,0,High
2021-01-30 23:00:00,Bypass Road,Clear,58,63,0,Medium
2021-01-31 00:00:00,Sector 16,Rain,168,72,0,Low
2021-01-31 01:00:00,Intersection A,Clear,126,27,1,High
2021-01-31 02:00:00,Intersection B,Storm,71,75,0,High
2021-01-31 03:00:00,Sector 62,Storm,73,75,0,High
2021-01-31 04:00:00,Bypass Road,Storm,271,25,0,High
2021-01-31 05:00:00,Sector 16,Storm,292,50,0,Medium
2021-01-31 06:00:00,Highway 21,Fog,139,78,0,High
2021-01-31 07:00:00,Sector 16,Storm,230,45,0,Low
2021-01-31 08:00:00,Sector 62,Cloudy,315,71,0,High
2021-01-31 09:00:00,Sector 62,Rain,303,25,0,Low
2021-01-31 10:00:00,Highway 21,Clear,149,27,0,High
2021-01-31 11:00:00,Sector 16,Cloudy,238,88,0,Low
2021-01-31 12:00:00,Sector 16,Clear,205,66,1,High
2021-01-31 13:00:00,Intersection A,Storm,152,76,0,High
2021-01-31 14:00:00,Intersection B,Storm,285,18,0,Medium
2021-01-31 15:00:00,City Center,Storm,243,83,1,Low
2021-01-31 16:00:00,Highway 21,Cloudy,295,62,0,High
2021-01-31 17:00:00,Bypass Road,Clear,158,45,0,High
2021-01-31 18:00:00,Highway 21,Fog,235,66,1,Medium
2021-01-31 19:00:00,City Center,Fog,202,5,0,Medium
2021-01-31 20:00:00,Sector 62,Cloudy,292,64,0,High
2021-01-31 21:00:00,Sector 16,Clear,89,61,0,Low
2021-01-31 22:00:00,Sector 62,Fog,69,59,0,Low
2021-01-31 23:00:00,City Center,Rain,273,29,0,Low
2021-02-01 00:00:00,Sector 62,Rain,143,34,0,Medium
2021-02-01 01:00:00,Bypass Road,Clear,144,67,0,High
2021-02-01 02:00:00,Bypass Road,Cloudy,276,12,0,Low
2021-02-01 03:00:00,Highway 21,Clear,109,57,0,Medium
2021-02-01 04:00:00,Intersection A,Clear,141,48,0,Medium
2021-02-01 05:00:00,Highway 21,Fog,208,54,0,High
2021-02-01 06:00:00,City Center,Storm,218,31,0,Medium
2021-02-01 07:00:00,Sector 62,Rain,28,68,0,Medium
2021-02-01 08:00:00,Intersection A,Clear,176,12,0,Low
2021-02-01 09:00:00,Bypass Road,Storm,191,80,0,Medium
2021-02-01 10:00:00,Sector 62,Rain,155,65,0,Low
2021-02-01 11:00:00,Intersection A,Rain,239,71,0,High
2021-02-01 12:00:00,Highway 21,Fog,228,66,0,High
2021-02-01 13:00:00,Sector 16,Fog,81,35,0,Low
2021-02-01 14:00:00,Bypass Road,Cloudy,29,44,0,High
2021-02-01 15:00:00,Sector 62,Fog,159,55,0,Low
2021-02-01 16:00:00,Highway 21,Clear,205,19,0,Low
2021-02-01 17:00:00,Highway 21,Rain,99,76,0,Low
2021-02-01 18:00:00,Bypass Road,Storm,182,10,0,Medium
2021-02-01 19:00:00,Highway 21,Cloudy,246,48,0,High
2021-02-01 20:00:00,Sector 16,Cloudy,252,27,0,High
2021-02-01 21:00:00,City Center,Cloudy,146,8,1,Medium
2021-02-01 22:00:00,City Center,Rain,291,72,0,Medium
2021-02-01 23:00:00,Bypass Road,Clear,63,20,0,Medium
2021-02-02 00:00:00,Highway 21,Cloudy,85,75,0,Low
2021-02-02 01:00:00,City Center,Fog,27,79,0,High
2021-02-02 02:00:00,Bypass Road,Clear,179,58,0,Medium
2021-02-02 03:00:00,Intersection B,Rain,80,48,0,High
2021-02-02 04:00:00,City Center,Cloudy,112,23,0,Medium
2021-02-02 05:00:00,Bypass Road,Cloudy,98,34,1,Low
2021-02-02 06:00:00,Intersection A,Fog,261,8,1,Low
2021-02-02 07:00:00,Intersection B,Storm,226,11,0,High
2021-02-02 08:00:00,Bypass Road,Cloudy,296,43,0,Medium
2021-02-02 09:00:00,City Center,Rain,276,67,0,High
2021-02-02 10:00:00,Bypass Road,Fog,130,10,0,Medium
2021-02-02 11:00:00,Intersection A,Storm,196,40,0,High
2021-02-02 12:00:00,Intersection A,Rain,62,23,0,Medium
2021-02-02 13:00:00,Intersection A,Storm,35,61,0,Medium
2021-02-02 14:00:00,City Center,Storm,238,77,0,High
2021-02-02 15:00:00,Sector 16,Storm,310,58,0,High
2021-02-02 16:00:00,Intersection A,Cloudy,188,13,0,Medium
2021-02-02 17:00:00,City Center,Cloudy,35,65,0,High
2021-02-02 18:00:00,Highway 21,Cloudy,74,14,0,Medium
2021-02-02 19:00:00,Sector 16,Fog,28,24,0,High
2021-02-02 20:00:00,City Center,Clear,178,24,0,Low
2021-02-02 21:00:00,Highway 21,Cloudy,250,54,0,Medium
2021-02-02 22:00:00,Sector 16,Cloudy,238,12,0,Low
2021-02-02 23:00:00,Intersection A,Cloudy,216,17,0,Low
2021-02-03 00:00:00,City Center,Storm,220,19,0,High
2021-02-03 01:00:00,Intersection A,Fog,116,6,0,Medium
2021-02-03 02:00:00,Intersection B,Fog,278,8,0,Low
2021-02-03 03:00:00,Intersection B,Clear,153,40,0,Medium
2021-02-03 04:00:00,Highway 21,Clear,240,73,0,Medium
2021-02-03 05:00:00,Bypass Road,Cloudy,134,59,0,High
2021-02-03 06:00:00,Intersection B,Storm,302,58,0,Medium
2021-02-03 07:00:00,Sector 62,Clear,179,33,0,Medium
2021-02-03 08:00:00,Intersection B,Clear,100,18,0,Low
2021-02-03 09:00:00,Intersection B,Fog,202,77,0,High
2021-02-03 10:00:00,City Center,Clear,246,69,0,High
2021-02-03 11:00:00,Intersection B,Cloudy,313,43,0,Low
2021-02-03 12:00:00,Intersection B,Clear,160,88,0,Low
2021-02-03 13:00:00,City Center,Fog,205,17,0,Medium
2021-02-03 14:00:00,Intersection B,Cloudy,34,48,0,High
2021-02-03 15:00:00,Highway 21,Storm,272,27,0,Low
2021-02-03 16:00:00,Intersection A,Fog,80,45,0,High
2021-02-03 17:00:00,Intersection A,Rain,76,15,1,Medium
2021-02-03 18:00:00,Intersection A,Rain,176,5,0,Medium
2021-02-03 19:00:00,City Center,Rain,78,44,0,High
2021-02-03 20:00:00,Sector 16,Rain,167,69,0,Medium
2021-02-03 21:00:00,Highway 21,Clear,69,55,0,Medium
2021-02-03 22:00:00,Bypass Road,Rain,287,39,1,Medium
2021-02-03 23:00:00,Bypass Road,Rain,222,36,0,Low
2021-02-04 00:00:00,Intersection A,Fog,36,64,0,Medium
2021-02-04 01:00:00,Intersection A,Fog,246,60,0,High
2021-02-04 02:00:00,Highway 21,Storm,272,45,0,High
2021-02-04 03:00:00,Sector 16,Fog,299,71,0,Low
2021-02-04 04:00:00,Intersection A,Rain,128,69,0,High
2021-02-04 05:00:00,Bypass Road,Cloudy,299,61,0,Low
2021-02-04 06:00:00,Bypass Road,Clear,313,32,0,High
2021-02-04 07:00:00,City Center,Cloudy,174,80,0,Medium
2021-02-04 08:00:00,City Center,Fog,34,80,0,Low
2021-02-04 09:00:00,Highway 21,Storm,293,9,0,Medium
2021-02-04 10:00:00,City Center,Clear,49,11,0,High
2021-02-04 11:00:00,Intersection B,Fog,255,50,0,Medium
2021-02-04 12:00:00,Sector 16,Cloudy,40,81,0,Medium
2021-02-04 13:00:00,Sector 16,Fog,65,37,0,High
2021-02-04 14:00:00,Highway 21,Storm,26,47,0,High
2021-02-04 15:00:00,Intersection B,Storm,220,54,0,Medium
2021-02-04 16:00:00,Intersection B,Rain,251,77,1,High
2021-02-04 17:00:00,Highway 21,Rain,129,43,0,Medium
2021-02-04 18:00:00,Sector 16,Cloudy,228,65,0,Low
2021-02-04 19:00:00,City Center,Cloudy,177,59,0,Low
2021-02-04 20:00:00,Intersection B,Storm,25,70,0,Low
2021-02-04 21:00:00,Intersection B,Storm,307,79,0,Medium
2021-02-04 22:00:00,Sector 62,Rain,102,5,0,Medium
2021-02-04 23:00:00,Highway 21,Fog,86,12,0,High
2021-02-05 00:00:00,Highway 21,Storm,128,35,0,Low
2021-02-05 01:00:00,Bypass Road,Clear,171,58,0,Medium
2021-02-05 02:00:00,Sector 62,Fog,215,19,1,High
2021-02-05 03:00:00,Sector 62,Clear,135,6,0,Low
2021-02-05 04:00:00,Intersection B,Clear,102,51,0,Medium
2021-02-05 05:00:00,Intersection A,Fog,315,70,0,High
2021-02-05 06:00:00,Bypass Road,Cloudy,299,56,0,High
2021-02-05 07:00:00,Sector 62,Fog,317,19,1,High
2021-02-05 08:00:00,Highway 21,Clear,205,74,0,Medium
2021-02-05 09:00:00,Intersection B,Cloudy,135,32,0,High
2021-02-05 10:00:00,Highway 21,Fog,159,13,0,High
2021-02-05 11:00:00,Intersection A,Fog,250,67,1,Medium
2021-02-05 12:00:00,Sector 16,Clear,194,54,0,Low
2021-02-05 13:00:00,Highway 21,Storm,157,40,0,High
2021-02-05 14:00:00,Highway 21,Fog,261,56,0,High
2021-02-05 15:00:00,Sector 16,Clear,289,87,0,High
2021-02-05 16:00:00,City Center,Fog,221,25,0,Low
2021-02-05 17:00:00,Bypass Road,Cloudy,255,17,0,Low
2021-02-05 18:00:00,Sector 16,Rain,280,81,0,High
2021-02-05 19:00:00,Sector 62,Clear,310,15,0,Low
2021-02-05 20:00:00,Sector 62,Storm,314,41,1,Medium
2021-02-05 21:00:00,Bypass Road,Cloudy,228,70,0,Low
2021-02-05 22:00:00,Sector 62,Cloudy,208,9,0,High
2021-02-05 23:00:00,Intersection B,Fog,226,6,0,Medium
2021-02-06 00:00:00,Sector 16,Clear,56,9,0,Medium
2021-02-06 01:00:00,Sector 16,Storm,133,18,0,High
2021-02-06 02:00:00,Intersection B,Clear,65,34,0,Low
2021-02-06 03:00:00,Highway 21,Clear,263,62,0,High
2021-02-06 04:00:00,Sector 16,Rain,68,71,1,Medium
2021-02-06 05:00:00,City Center,Clear,107,32,0,High
2021-02-06 06:00:00,Sector 62,Fog,304,78,1,Low
2021-02-06 07:00:00,Intersection B,Storm,196,77,0,Medium
2021-02-06 08:00:00,Highway 21,Cloudy,299,44,0,High
2021-02-06 09:00:00,Bypass Road,Cloudy,79,64,0,Low
2021-02-06 10:00:00,Sector 16,Clear,111,56,0,Low
2021-02-06 11:00:00,Bypass Road,Clear,95,61,0,Medium
2021-02-06 12:00:00,Bypass Road,Fog,38,13,0,Low
2021-02-06 13:00:00,City Center,Fog,78,23,0,Medium
2021-02-06 14:00:00,Sector 62,Cloudy,36,27,0,Medium
2021-02-06 15:00:00,Sector 62,Fog,40,56,0,Medium
2021-02-06 16:00:00,Sector 62,Rain,35,74,0,Low
2021-02-06 17:00:00,Intersection A,Rain,126,89,0,High
2021-02-06 18:00:00,Intersection A,Fog,25,7,1,Medium
2021-02-06 19:00:00,Highway 21,Cloudy,109,28,1,Low
2021-02-06 20:00:00,Sector 16,Storm,122,28,0,Medium
2021-02-06 21:00:00,Highway 21,Rain,78,47,0,Low
2021-02-06 22:00:00,Sector 16,Storm,60,86,0,Medium
2021-02-06 23:00:00,Intersection A,Fog,88,65,0,High
2021-02-07 00:00:00,Intersection A,Rain,203,56,0,High
2021-02-07 01:00:00,Sector 62,Rain,147,11,1,Low
2021-02-07 02:00:00,Highway 21,Rain,258,28,0,Medium
2021-02-07 03:00:00,City Center,Storm,108,48,0,Medium
2021-02-07 04:00:00,Highway 21,Cloudy,197,51,1,High
2021-02-07 05:00:00,City Center,Cloudy,118,87,0,Medium
2021-02-07 06:00:00,City Center,Rain,255,60,0,High
2021-02-07 07:00:00,Sector 62,Storm,193,35,0,High
2021-02-07 08:00:00,Sector 16,Fog,84,45,0,Medium
2021-02-07 09:00:00,Intersection A,Cloudy,58,79,0,Low
2021-02-07 10:00:00,Intersection A,Clear,108,16,0,Low
2021-02-07 11:00:00,Bypass Road,Rain,157,56,0,Low
2021-02-07 12:00:00,Intersection B,Cloudy,195,10,0,High
2021-02-07 13:00:00,Sector 62,Storm,58,44,1,Low
2021-02-07 14:00:00,Sector 16,Rain,238,11,0,High
2021-02-07 15:00:00,Bypass Road,Clear,181,73,0,Low
2021-02-07 16:00:00,Sector 16,Storm,306,54,1,High
2021-02-07 17:00:00,Highway 21,Cloudy,61,69,0,Low
2021-02-07 18:00:00,Sector 16,Storm,94,36,0,Medium
2021-02-07 19:00:00,Sector 16,Clear,122,44,0,Medium
